01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor
2017,,Bombarral,Município,,,, por 1000 pessoas,,6.9
2017,,Borba,Município,,,, por 1000 pessoas,,7.6
2017,,Boticas,Município,,,, por 1000 pessoas,,6.5
2017,,Braga,Município,,,, por 1000 pessoas,,9.0
2017,,Bragança,Município,,,, por 1000 pessoas,,7.2
2017,,Cabeceiras de Basto,Município,,,, por 1000 pessoas,,6.8
2017,,Cadaval,Município,,,, por 1000 pessoas,,5.7
2017,,Caldas da Rainha,Município,,,, por 1000 pessoas,,6.8
2017,,Calheta [R.A.A.],Município,,,, por 1000 pessoas,,4.8
2017,,Calheta [R.A.M.],Município,,,, por 1000 pessoas,,6.6
2017,,Câmara de Lobos,Município,,,, por 1000 pessoas,,9.0
2017,,Caminha,Município,,,, por 1000 pessoas,,5.4
2017,,Campo Maior,Município,,,, por 1000 pessoas,,7.0
2017,,Cantanhede,Município,,,, por 1000 pessoas,,7.5
2017,,Carrazeda de Ansiães,Município,,,, por 1000 pessoas,,6.0
2017,,Carregal do Sal,Município,,,, por 1000 pessoas,,5.5
2017,,Cartaxo,Município,,,, por 1000 pessoas,,7.3
2017,,Cascais,Município,,,, por 1000 pessoas,,9.8
2017,,Castanheira de Pêra,Município,,,, por 1000 pessoas,,3.5
2017,,Castelo Branco,Município,,,, por 1000 pessoas,,7.2
2017,,Castelo de Paiva,Município,,,, por 1000 pessoas,,7.7
2017,,Castelo de Vide,Município,,,, por 1000 pessoas,,7.1
2017,,Castro Daire,Município,,,, por 1000 pessoas,,5.2
2017,,Castro Marim,Município,,,, por 1000 pessoas,,6.7
2017,,Castro Verde,Município,,,, por 1000 pessoas,,7.8
2017,,Celorico da Beira,Município,,,, por 1000 pessoas,,3.2
2017,,Celorico de Basto,Município,,,, por 1000 pessoas,,5.9
2017,,Chamusca,Município,,,, por 1000 pessoas,,5.4
2017,,Chaves,Município,,,, por 1000 pessoas,,6.9
2017,,Cinfães,Município,,,, por 1000 pessoas,,6.1
2017,,Coimbra,Município,,,, por 1000 pessoas,,8.0
2017,,Condeixa-a-Nova,Município,,,, por 1000 pessoas,,8.5
2017,,Constância,Município,,,, por 1000 pessoas,,5.7
2017,,Coruche,Município,,,, por 1000 pessoas,,6.2
2017,,Corvo,Município,,,, por 1000 pessoas,,2.6
2017,,Covilhã,Município,,,, por 1000 pessoas,,6.6
2017,,Crato,Município,,,, por 1000 pessoas,,7.0
2017,,Cuba,Município,,,, por 1000 pessoas,,8.1
2017,,Elvas,Município,,,, por 1000 pessoas,,7.5
2017,,Entroncamento,Município,,,, por 1000 pessoas,,8.3
2017,,Espinho,Município,,,, por 1000 pessoas,,7.2
2017,,Esposende,Município,,,, por 1000 pessoas,,8.5
2017,,Estarreja,Município,,,, por 1000 pessoas,,7.1
2017,,Estremoz,Município,,,, por 1000 pessoas,,7.6
2017,,Évora,Município,,,, por 1000 pessoas,,8.2
2017,,Fafe,Município,,,, por 1000 pessoas,,6.9
2017,,Faro,Município,,,, por 1000 pessoas,,9.8
2017,,Felgueiras,Município,,,, por 1000 pessoas,,8.4
2017,,Ferreira do Alentejo,Município,,,, por 1000 pessoas,,8.5
2017,,Ferreira do Zêzere,Município,,,, por 1000 pessoas,,7.3
2017,,Figueira da Foz,Município,,,, por 1000 pessoas,,6.5
2017,,Figueira de Castelo Rodrigo,Município,,,, por 1000 pessoas,,7.0
2017,,Figueiró dos Vinhos,Município,,,, por 1000 pessoas,,6.7
2017,,Fornos de Algodres,Município,,,, por 1000 pessoas,,6.4
2017,,Freixo de Espada à Cinta,Município,,,, por 1000 pessoas,,4.4
2017,,Fronteira,Município,,,, por 1000 pessoas,,3.6
2017,,Funchal,Município,,,, por 1000 pessoas,,7.6
2017,,Fundão,Município,,,, por 1000 pessoas,,6.5
2017,,Gavião,Município,,,, por 1000 pessoas,,5.0
2017,,Góis,Município,,,, por 1000 pessoas,,6.6
2017,,Golegã,Município,,,, por 1000 pessoas,,9.9
2017,,Gondomar,Município,,,, por 1000 pessoas,,7.7
2017,,Gouveia,Município,,,, por 1000 pessoas,,4.5
2017,,Grândola,Município,,,, por 1000 pessoas,,6.4
2017,,Guarda,Município,,,, por 1000 pessoas,,6.4
2017,,Guimarães,Município,,,, por 1000 pessoas,,8.0
2017,,Horta,Município,,,, por 1000 pessoas,,7.9
2017,,Idanha-a-Nova,Município,,,, por 1000 pessoas,,4.7
2017,,Ílhavo,Município,,,, por 1000 pessoas,,8.4
2017,,Lagoa,Município,,,, por 1000 pessoas,,9.1
2017,,Lagoa [R.A.A.],Município,,,, por 1000 pessoas,,9.5
2017,,Lagos,Município,,,, por 1000 pessoas,,8.3
2017,,Lajes das Flores,Município,,,, por 1000 pessoas,,6.2
2017,,Lajes do Pico,Município,,,, por 1000 pessoas,,7.9
2017,,Lamego,Município,,,, por 1000 pessoas,,6.1
2017,,Leiria,Município,,,, por 1000 pessoas,,8.7
2017,,Lisboa,Município,,,, por 1000 pessoas,,10.8
2017,,Loulé,Município,,,, por 1000 pessoas,,9.7
2017,,Loures,Município,,,, por 1000 pessoas,,11.1
2017,,Lourinhã,Município,,,, por 1000 pessoas,,8.5
2017,,Lousã,Município,,,, por 1000 pessoas,,7.9
2017,,Lousada,Município,,,, por 1000 pessoas,,8.8
2017,,Mação,Município,,,, por 1000 pessoas,,3.9
2017,,Macedo de Cavaleiros,Município,,,, por 1000 pessoas,,5.8
2017,,Machico,Município,,,, por 1000 pessoas,,6.8
2017,,Madalena,Município,,,, por 1000 pessoas,,12.0
2017,,Mafra,Município,,,, por 1000 pessoas,,9.1
2017,,Maia,Município,,,, por 1000 pessoas,,8.5
2017,,Mangualde,Município,,,, por 1000 pessoas,,5.8
2017,,Manteigas,Município,,,, por 1000 pessoas,,2.9
2017,,Marco de Canaveses,Município,,,, por 1000 pessoas,,7.3
2017,,Marinha Grande,Município,,,, por 1000 pessoas,,8.8
2017,,Marvão,Município,,,, por 1000 pessoas,,7.8
2017,,Matosinhos,Município,,,, por 1000 pessoas,,8.4
2017,,Mealhada,Município,,,, por 1000 pessoas,,6.1
2017,,Mêda,Município,,,, por 1000 pessoas,,6.8
2017,,Melgaço,Município,,,, por 1000 pessoas,,3.1
2017,,Mértola,Município,,,, por 1000 pessoas,,4.6
2017,,Mesão Frio,Município,,,, por 1000 pessoas,,2.6
2017,,Mira,Município,,,, por 1000 pessoas,,6.2
2017,,Miranda do Corvo,Município,,,, por 1000 pessoas,,5.9
2017,,Miranda do Douro,Município,,,, por 1000 pessoas,,5.5
2017,,Mirandela,Município,,,, por 1000 pessoas,,6.6
2017,,Mogadouro,Município,,,, por 1000 pessoas,,6.3
2017,,Moimenta da Beira,Município,,,, por 1000 pessoas,,6.6
2017,,Moita,Município,,,, por 1000 pessoas,,9.3
2017,,Monção,Município,,,, por 1000 pessoas,,5.4
2017,,Monchique,Município,,,, por 1000 pessoas,,5.4
2017,,Mondim de Basto,Município,,,, por 1000 pessoas,,3.7
2017,,Monforte,Município,,,, por 1000 pessoas,,7.8
2017,,Montalegre,Município,,,, por 1000 pessoas,,4.5
2017,,Montemor-o-Novo,Município,,,, por 1000 pessoas,,6.3
2017,,Montemor-o-Velho,Município,,,, por 1000 pessoas,,7.7
2017,,Montijo,Município,,,, por 1000 pessoas,,11.1
2017,,Mora,Município,,,, por 1000 pessoas,,4.0
2017,,Mortágua,Município,,,, por 1000 pessoas,,5.9
2017,,Moura,Município,,,, por 1000 pessoas,,9.2
2017,,Mourão,Município,,,, por 1000 pessoas,,8.6
2017,,Murça,Município,,,, por 1000 pessoas,,4.9
2017,,Murtosa,Município,,,, por 1000 pessoas,,8.9
2017,,Nazaré,Município,,,, por 1000 pessoas,,7.3
2017,,Nelas,Município,,,, por 1000 pessoas,,6.4
2017,,Nisa,Município,,,, por 1000 pessoas,,4.4
2017,,Nordeste,Município,,,, por 1000 pessoas,,7.6
2017,,Óbidos,Município,,,, por 1000 pessoas,,6.9
2017,,Odemira,Município,,,, por 1000 pessoas,,6.4
2017,,Odivelas,Município,,,, por 1000 pessoas,,13.0
2017,,Oeiras,Município,,,, por 1000 pessoas,,9.3
2017,,Oleiros,Município,,,, por 1000 pessoas,,2.8
2017,,Olhão,Município,,,, por 1000 pessoas,,9.2
2017,,Oliveira de Azeméis,Município,,,, por 1000 pessoas,,6.9
2017,,Oliveira de Frades,Município,,,, por 1000 pessoas,,7.4
2017,,Oliveira do Bairro,Município,,,, por 1000 pessoas,,8.2
2017,,Oliveira do Hospital,Município,,,, por 1000 pessoas,,7.2
2017,,Ourém,Município,,,, por 1000 pessoas,,6.4
2017,,Ourique,Município,,,, por 1000 pessoas,,4.0
2017,,Ovar,Município,,,, por 1000 pessoas,,7.9
2017,,Paços de Ferreira,Município,,,, por 1000 pessoas,,8.1
2017,,Palmela,Município,,,, por 1000 pessoas,,7.7
2017,,Pampilhosa da Serra,Município,,,, por 1000 pessoas,,5.3
2017,,Paredes,Município,,,, por 1000 pessoas,,7.9
2017,,Paredes de Coura,Município,,,, por 1000 pessoas,,5.7
2017,,Pedrógão Grande,Município,,,, por 1000 pessoas,,5.9
2017,,Penacova,Município,,,, por 1000 pessoas,,4.6
2017,,Penafiel,Município,,,, por 1000 pessoas,,8.2
2017,,Penalva do Castelo,Município,,,, por 1000 pessoas,,5.2
2017,,Penamacor,Município,,,, por 1000 pessoas,,3.7
2017,,Penedono,Município,,,, por 1000 pessoas,,3.9
2017,,Penela,Município,,,, por 1000 pessoas,,6.1
2017,,Peniche,Município,,,, por 1000 pessoas,,8.0
2017,,Peso da Régua,Município,,,, por 1000 pessoas,,6.9
2017,,Pinhel,Município,,,, por 1000 pessoas,,5.0
2017,,Pombal,Município,,,, por 1000 pessoas,,6.5
2017,,Ponta Delgada,Município,,,, por 1000 pessoas,,9.7
2017,,Ponta do Sol,Município,,,, por 1000 pessoas,,6.1
2017,,Ponte da Barca,Município,,,, por 1000 pessoas,,5.6
2017,,Ponte de Lima,Município,,,, por 1000 pessoas,,6.1
2017,,Ponte de Sor,Município,,,, por 1000 pessoas,,7.0
2017,,Portalegre,Município,,,, por 1000 pessoas,,6.7
2017,,Portel,Município,,,, por 1000 pessoas,,8.9
2017,,Portimão,Município,,,, por 1000 pessoas,,9.7
2017,,Porto,Município,,,, por 1000 pessoas,,8.9
2017,,Porto de Mós,Município,,,, por 1000 pessoas,,6.6
2017,,Porto Moniz,Município,,,, por 1000 pessoas,,4.4
2017,,Porto Santo,Município,,,, por 1000 pessoas,,7.1
2017,,Póvoa de Lanhoso,Município,,,, por 1000 pessoas,,7.0
2017,,Póvoa de Varzim,Município,,,, por 1000 pessoas,,7.9
2017,,Povoação,Município,,,, por 1000 pessoas,,6.9
2017,,Proença-a-Nova,Município,,,, por 1000 pessoas,,5.6
2017,,Redondo,Município,,,, por 1000 pessoas,,7.2
2017,,Reguengos de Monsaraz,Município,,,, por 1000 pessoas,,7.0
2017,,Resende,Município,,,, por 1000 pessoas,,6.1
2017,,Ribeira Brava,Município,,,, por 1000 pessoas,,7.8
2017,,Ribeira de Pena,Município,,,, por 1000 pessoas,,5.8
2017,,Ribeira Grande,Município,,,, por 1000 pessoas,,12.9
2017,,Rio Maior,Município,,,, por 1000 pessoas,,7.9
2017,,Sabrosa,Município,,,, por 1000 pessoas,,4.9
2017,,Sabugal,Município,,,, por 1000 pessoas,,4.9
2017,,Salvaterra de Magos,Município,,,, por 1000 pessoas,,6.2
2017,,Santa Comba Dão,Município,,,, por 1000 pessoas,,6.3
2017,,Santa Cruz,Município,,,, por 1000 pessoas,,9.2
2017,,Santa Cruz da Graciosa,Município,,,, por 1000 pessoas,,9.6
2017,,Santa Cruz das Flores,Município,,,, por 1000 pessoas,,7.1
2017,,Santa Maria da Feira,Município,,,, por 1000 pessoas,,7.5
2017,,Santa Marta de Penaguião,Município,,,, por 1000 pessoas,,5.6
2017,,Santana,Município,,,, por 1000 pessoas,,6.5
2017,,Santarém,Município,,,, por 1000 pessoas,,6.8
2017,,Santiago do Cacém,Município,,,, por 1000 pessoas,,7.7
2017,,Santo Tirso,Município,,,, por 1000 pessoas,,6.1
2017,,São Brás de Alportel,Município,,,, por 1000 pessoas,,8.3
2017,,São João da Madeira,Município,,,, por 1000 pessoas,,6.9
2017,,São João da Pesqueira,Município,,,, por 1000 pessoas,,5.9
2017,,São Pedro do Sul,Município,,,, por 1000 pessoas,,5.6
2017,,São Roque do Pico,Município,,,, por 1000 pessoas,,8.0
2017,,São Vicente,Município,,,, por 1000 pessoas,,5.9
2017,,Sardoal,Município,,,, por 1000 pessoas,,5.2
2017,,Sátão,Município,,,, por 1000 pessoas,,7.2
2017,,Seia,Município,,,, por 1000 pessoas,,6.2
2017,,Seixal,Município,,,, por 1000 pessoas,,10.1
2017,,Sernancelhe,Município,,,, por 1000 pessoas,,5.8
2017,,Serpa,Município,,,, por 1000 pessoas,,6.7
2017,,Sertã,Município,,,, por 1000 pessoas,,6.1
2017,,Sesimbra,Município,,,, por 1000 pessoas,,10.2
2017,,Setúbal,Município,,,, por 1000 pessoas,,8.8
2017,,Sever do Vouga,Município,,,, por 1000 pessoas,,4.8
2017,,Silves,Município,,,, por 1000 pessoas,,8.0
2017,,Sines,Município,,,, por 1000 pessoas,,9.8
2017,,Sintra,Município,,,, por 1000 pessoas,,10.5
2017,,Sobral de Monte Agraço,Município,,,, por 1000 pessoas,,7.5
2017,,Soure,Município,,,, por 1000 pessoas,,5.3
2017,,Sousel,Município,,,, por 1000 pessoas,,7.7
2017,,Tábua,Município,,,, por 1000 pessoas,,5.8
2017,,Tabuaço,Município,,,, por 1000 pessoas,,3.4
2017,,Tarouca,Município,,,, por 1000 pessoas,,6.1
2017,,Tavira,Município,,,, por 1000 pessoas,,8.5
2017,,Terras de Bouro,Município,,,, por 1000 pessoas,,6.1
2017,,Tomar,Município,,,, por 1000 pessoas,,5.1
2017,,Tondela,Município,,,, por 1000 pessoas,,6.4
2017,,Torre de Moncorvo,Município,,,, por 1000 pessoas,,5.8
2017,,Torres Novas,Município,,,, por 1000 pessoas,,6.4
2017,,Torres Vedras,Município,,,, por 1000 pessoas,,8.5
2017,,Trancoso,Município,,,, por 1000 pessoas,,3.6
2017,,Trofa,Município,,,, por 1000 pessoas,,8.5
2017,,Vagos,Município,,,, por 1000 pessoas,,7.6
2017,,Vale de Cambra,Município,,,, por 1000 pessoas,,6.5
2017,,Valença,Município,,,, por 1000 pessoas,,7.1
2017,,Valongo,Município,,,, por 1000 pessoas,,8.6
2017,,Valpaços,Município,,,, por 1000 pessoas,,3.9
2017,,Velas,Município,,,, por 1000 pessoas,,7.8
2017,,Vendas Novas,Município,,,, por 1000 pessoas,,7.5
2017,,Viana do Alentejo,Município,,,, por 1000 pessoas,,7.8
2017,,Viana do Castelo,Município,,,, por 1000 pessoas,,7.3
2017,,Vidigueira,Município,,,, por 1000 pessoas,,7.4
2017,,Vieira do Minho,Município,,,, por 1000 pessoas,,4.8
2017,,Vila da Praia da Vitória,Município,,,, por 1000 pessoas,,9.4
2017,,Vila de Rei,Município,,,, por 1000 pessoas,,5.4
2017,,Vila do Bispo,Município,,,, por 1000 pessoas,,9.5
2017,,Vila do Conde,Município,,,, por 1000 pessoas,,8.5
2017,,Vila do Porto,Município,,,, por 1000 pessoas,,11.3
2017,,Vila Flor,Município,,,, por 1000 pessoas,,6.6
2017,,Vila Franca de Xira,Município,,,, por 1000 pessoas,,9.6
2017,,Vila Franca do Campo,Município,,,, por 1000 pessoas,,7.0
2017,,Vila Nova da Barquinha,Município,,,, por 1000 pessoas,,8.5
2017,,Vila Nova de Cerveira,Município,,,, por 1000 pessoas,,5.9
2017,,Vila Nova de Famalicão,Município,,,, por 1000 pessoas,,8.1
2017,,Vila Nova de Foz Côa,Município,,,, por 1000 pessoas,,5.0
2017,,Vila Nova de Gaia,Município,,,, por 1000 pessoas,,8.4
2017,,Vila Nova de Paiva,Município,,,, por 1000 pessoas,,8.6
2017,,Vila Nova de Poiares,Município,,,, por 1000 pessoas,,7.1
2017,,Vila Pouca de Aguiar,Município,,,, por 1000 pessoas,,5.2
2017,,Vila Real,Município,,,, por 1000 pessoas,,7.4
2017,,Vila Real de Santo António,Município,,,, por 1000 pessoas,,9.4
2017,,Vila Velha de Ródão,Município,,,, por 1000 pessoas,,5.2
2017,,Vila Verde,Município,,,, por 1000 pessoas,,7.5
2017,,Vila Viçosa,Município,,,, por 1000 pessoas,,7.3
2017,,Vimioso,Município,,,, por 1000 pessoas,,4.9
2017,,Vinhais,Município,,,, por 1000 pessoas,,3.7
2017,,Viseu,Município,,,, por 1000 pessoas,,7.8
2017,,Vizela,Município,,,, por 1000 pessoas,,9.2
2017,,Vouzela,Município,,,, por 1000 pessoas,,4.4
2018,,Abrantes,Município,,,, por 1000 pessoas,,5.9
2018,,Águeda,Município,,,, por 1000 pessoas,,6.3
2018,,Aguiar da Beira,Município,,,, por 1000 pessoas,,4.8
2018,,Alandroal,Município,,,, por 1000 pessoas,,6.0
2018,,Albergaria-a-Velha,Município,,,, por 1000 pessoas,,8.6
2018,,Albufeira,Município,,,, por 1000 pessoas,,11.0
2018,,Alcácer do Sal,Município,,,, por 1000 pessoas,,6.0
2018,,Alcanena,Município,,,, por 1000 pessoas,,6.4
2018,,Alcobaça,Município,,,, por 1000 pessoas,,6.7
2018,,Alcochete,Município,,,, por 1000 pessoas,,8.4
2018,,Alcoutim,Município,,,, por 1000 pessoas,,4.2
2018,,Alenquer,Município,,,, por 1000 pessoas,,8.8
2018,,Alfândega da Fé,Município,,,, por 1000 pessoas,,7.6
2018,,Alijó,Município,,,, por 1000 pessoas,,5.2
2018,,Aljezur,Município,,,, por 1000 pessoas,,9.2
2018,,Aljustrel,Município,,,, por 1000 pessoas,,7.5
2018,,Almada,Município,,,, por 1000 pessoas,,9.2
2018,,Almeida,Município,,,, por 1000 pessoas,,3.1
2018,,Almeirim,Município,,,, por 1000 pessoas,,6.7
2018,,Almodôvar,Município,,,, por 1000 pessoas,,8.9
2018,,Alpiarça,Município,,,, por 1000 pessoas,,8.3
2018,,Alter do Chão,Município,,,, por 1000 pessoas,,7.2
2018,,Alvaiázere,Município,,,, por 1000 pessoas,,5.8
2018,,Alvito,Município,,,, por 1000 pessoas,,9.6
2018,,Amadora,Município,,,, por 1000 pessoas,,11.7
2018,,Amarante,Município,,,, por 1000 pessoas,,6.9
2018,,Amares,Município,,,, por 1000 pessoas,,7.0
2018,,Anadia,Município,,,, por 1000 pessoas,,5.9
2018,,Angra do Heroísmo,Município,,,, por 1000 pessoas,,8.5
2018,,Ansião,Município,,,, por 1000 pessoas,,6.0
2018,,Arcos de Valdevez,Município,,,, por 1000 pessoas,,5.2
2018,,Arganil,Município,,,, por 1000 pessoas,,8.9
2018,,Armamar,Município,,,, por 1000 pessoas,,5.5
2018,,Arouca,Município,,,, por 1000 pessoas,,6.4
2018,,Arraiolos,Município,,,, por 1000 pessoas,,7.8
2018,,Arronches,Município,,,, por 1000 pessoas,,6.8
2018,,Arruda dos Vinhos,Município,,,, por 1000 pessoas,,7.9
2018,,Aveiro,Município,,,, por 1000 pessoas,,8.8
2018,,Avis,Município,,,, por 1000 pessoas,,7.1
2018,,Azambuja,Município,,,, por 1000 pessoas,,8.4
2018,,Baião,Município,,,, por 1000 pessoas,,6.0
2018,,Barcelos,Município,,,, por 1000 pessoas,,7.9
2018,,Barrancos,Município,,,, por 1000 pessoas,,9.4
2018,,Barreiro,Município,,,, por 1000 pessoas,,8.2
2018,,Batalha,Município,,,, por 1000 pessoas,,8.7
2018,,Beja,Município,,,, por 1000 pessoas,,9.8
2018,,Belmonte,Município,,,, por 1000 pessoas,,5.6
2018,,Benavente,Município,,,, por 1000 pessoas,,8.7
2018,,Bombarral,Município,,,, por 1000 pessoas,,7.6
2018,,Borba,Município,,,, por 1000 pessoas,,7.7
2018,,Boticas,Município,,,, por 1000 pessoas,,4.8
2018,,Braga,Município,,,, por 1000 pessoas,,9.2
2018,,Bragança,Município,,,, por 1000 pessoas,,6.6
2018,,Cabeceiras de Basto,Município,,,, por 1000 pessoas,,6.3
2018,,Cadaval,Município,,,, por 1000 pessoas,,5.9
2018,,Caldas da Rainha,Município,,,, por 1000 pessoas,,6.9
2018,,Calheta [R.A.A.],Município,,,, por 1000 pessoas,,6.3
2018,,Calheta [R.A.M.],Município,,,, por 1000 pessoas,,6.0
2018,,Câmara de Lobos,Município,,,, por 1000 pessoas,,9.1
2018,,Caminha,Município,,,, por 1000 pessoas,,7.4
2018,,Campo Maior,Município,,,, por 1000 pessoas,,7.4
2018,,Cantanhede,Município,,,, por 1000 pessoas,,7.2
2018,,Carrazeda de Ansiães,Município,,,, por 1000 pessoas,,5.3
2018,,Carregal do Sal,Município,,,, por 1000 pessoas,,7.6
2018,,Cartaxo,Município,,,, por 1000 pessoas,,7.4
2018,,Cascais,Município,,,, por 1000 pessoas,,9.6
2018,,Castanheira de Pêra,Município,,,, por 1000 pessoas,,5.0
2018,,Castelo Branco,Município,,,, por 1000 pessoas,,7.4
2018,,Castelo de Paiva,Município,,,, por 1000 pessoas,,6.6
2018,,Castelo de Vide,Município,,,, por 1000 pessoas,,5.6
2018,,Castro Daire,Município,,,, por 1000 pessoas,,5.8
2018,,Castro Marim,Município,,,, por 1000 pessoas,,6.8
2018,,Castro Verde,Município,,,, por 1000 pessoas,,7.5
2018,,Celorico da Beira,Município,,,, por 1000 pessoas,,6.6
2018,,Celorico de Basto,Município,,,, por 1000 pessoas,,6.8
2018,,Chamusca,Município,,,, por 1000 pessoas,,5.7
2018,,Chaves,Município,,,, por 1000 pessoas,,5.6
2018,,Cinfães,Município,,,, por 1000 pessoas,,7.6
2018,,Coimbra,Município,,,, por 1000 pessoas,,7.8
2018,,Condeixa-a-Nova,Município,,,, por 1000 pessoas,,7.0
2018,,Constância,Município,,,, por 1000 pessoas,,8.6
2018,,Coruche,Município,,,, por 1000 pessoas,,5.8
2018,,Corvo,Município,,,, por 1000 pessoas,,10.3
2018,,Covilhã,Município,,,, por 1000 pessoas,,6.3
2018,,Crato,Município,,,, por 1000 pessoas,,6.2
2018,,Cuba,Município,,,, por 1000 pessoas,,6.2
2018,,Elvas,Município,,,, por 1000 pessoas,,7.7
2018,,Entroncamento,Município,,,, por 1000 pessoas,,8.0
2018,,Espinho,Município,,,, por 1000 pessoas,,6.1
2018,,Esposende,Município,,,, por 1000 pessoas,,8.6
2018,,Estarreja,Município,,,, por 1000 pessoas,,7.9
2018,,Estremoz,Município,,,, por 1000 pessoas,,7.8
2018,,Évora,Município,,,, por 1000 pessoas,,8.4
2018,,Fafe,Município,,,, por 1000 pessoas,,6.9
2018,,Faro,Município,,,, por 1000 pessoas,,10.3
2018,,Felgueiras,Município,,,, por 1000 pessoas,,8.3
2018,,Ferreira do Alentejo,Município,,,, por 1000 pessoas,,7.8
2018,,Ferreira do Zêzere,Município,,,, por 1000 pessoas,,5.7
2018,,Figueira da Foz,Município,,,, por 1000 pessoas,,7.0
2018,,Figueira de Castelo Rodrigo,Município,,,, por 1000 pessoas,,4.8
2018,,Figueiró dos Vinhos,Município,,,, por 1000 pessoas,,5.5
2018,,Fornos de Algodres,Município,,,, por 1000 pessoas,,5.0
2018,,Freixo de Espada à Cinta,Município,,,, por 1000 pessoas,,6.5
2018,,Fronteira,Município,,,, por 1000 pessoas,,6.3
2018,,Funchal,Município,,,, por 1000 pessoas,,7.6
2018,,Fundão,Município,,,, por 1000 pessoas,,6.3
2018,,Gavião,Município,,,, por 1000 pessoas,,3.7
2018,,Góis,Município,,,, por 1000 pessoas,,4.4
2018,,Golegã,Município,,,, por 1000 pessoas,,7.5
2018,,Gondomar,Município,,,, por 1000 pessoas,,7.5
2018,,Gouveia,Município,,,, por 1000 pessoas,,5.3
2018,,Grândola,Município,,,, por 1000 pessoas,,6.8
2018,,Guarda,Município,,,, por 1000 pessoas,,6.5
2018,,Guimarães,Município,,,, por 1000 pessoas,,8.1
2018,,Horta,Município,,,, por 1000 pessoas,,8.9
2018,,Idanha-a-Nova,Município,,,, por 1000 pessoas,,4.3
2018,,Ílhavo,Município,,,, por 1000 pessoas,,8.2
2018,,Lagoa,Município,,,, por 1000 pessoas,,9.6
2018,,Lagoa [R.A.A.],Município,,,, por 1000 pessoas,,10.3
2018,,Lagos,Município,,,, por 1000 pessoas,,8.1
2018,,Lajes das Flores,Município,,,, por 1000 pessoas,,4.9
2018,,Lajes do Pico,Município,,,, por 1000 pessoas,,7.0
2018,,Lamego,Município,,,, por 1000 pessoas,,5.7
2018,,Leiria,Município,,,, por 1000 pessoas,,8.5
2018,,Lisboa,Município,,,, por 1000 pessoas,,10.6
2018,,Loulé,Município,,,, por 1000 pessoas,,9.8
2018,,Loures,Município,,,, por 1000 pessoas,,11.2
2018,,Lourinhã,Município,,,, por 1000 pessoas,,8.3
2018,,Lousã,Município,,,, por 1000 pessoas,,7.4
2018,,Lousada,Município,,,, por 1000 pessoas,,9.1
2018,,Mação,Município,,,, por 1000 pessoas,,4.3
2018,,Macedo de Cavaleiros,Município,,,, por 1000 pessoas,,5.0
2018,,Machico,Município,,,, por 1000 pessoas,,6.3
2018,,Madalena,Município,,,, por 1000 pessoas,,9.5
2018,,Mafra,Município,,,, por 1000 pessoas,,9.6
2018,,Maia,Município,,,, por 1000 pessoas,,8.2
2018,,Mangualde,Município,,,, por 1000 pessoas,,6.8
2018,,Manteigas,Município,,,, por 1000 pessoas,,4.2
2018,,Marco de Canaveses,Município,,,, por 1000 pessoas,,6.5
2018,,Marinha Grande,Município,,,, por 1000 pessoas,,8.6
2018,,Marvão,Município,,,, por 1000 pessoas,,4.1
2018,,Matosinhos,Município,,,, por 1000 pessoas,,8.4
2018,,Mealhada,Município,,,, por 1000 pessoas,,6.6
2018,,Mêda,Município,,,, por 1000 pessoas,,4.5
2018,,Melgaço,Município,,,, por 1000 pessoas,,4.3
2018,,Mértola,Município,,,, por 1000 pessoas,,3.6
2018,,Mesão Frio,Município,,,, por 1000 pessoas,,6.5
2018,,Mira,Município,,,, por 1000 pessoas,,7.8
2018,,Miranda do Corvo,Município,,,, por 1000 pessoas,,6.1
2018,,Miranda do Douro,Município,,,, por 1000 pessoas,,5.2
2018,,Mirandela,Município,,,, por 1000 pessoas,,5.7
2018,,Mogadouro,Município,,,, por 1000 pessoas,,4.6
2018,,Moimenta da Beira,Município,,,, por 1000 pessoas,,7.4
2018,,Moita,Município,,,, por 1000 pessoas,,9.9
2018,,Monção,Município,,,, por 1000 pessoas,,5.5
2018,,Monchique,Município,,,, por 1000 pessoas,,5.8
2018,,Mondim de Basto,Município,,,, por 1000 pessoas,,7.0
2018,,Monforte,Município,,,, por 1000 pessoas,,8.6
2018,,Montalegre,Município,,,, por 1000 pessoas,,5.7
2018,,Montemor-o-Novo,Município,,,, por 1000 pessoas,,6.1
2018,,Montemor-o-Velho,Município,,,, por 1000 pessoas,,7.1
2018,,Montijo,Município,,,, por 1000 pessoas,,10.6
2018,,Mora,Município,,,, por 1000 pessoas,,6.9
2018,,Mortágua,Município,,,, por 1000 pessoas,,6.6
2018,,Moura,Município,,,, por 1000 pessoas,,9.1
2018,,Mourão,Município,,,, por 1000 pessoas,,7.1
2018,,Murça,Município,,,, por 1000 pessoas,,5.0
2018,,Murtosa,Município,,,, por 1000 pessoas,,7.9
2018,,Nazaré,Município,,,, por 1000 pessoas,,9.1
2018,,Nelas,Município,,,, por 1000 pessoas,,5.7
2018,,Nisa,Município,,,, por 1000 pessoas,,4.5
2018,,Nordeste,Município,,,, por 1000 pessoas,,7.9
2018,,Óbidos,Município,,,, por 1000 pessoas,,8.6
